Freq.	V(n010)/V(n011)
7.43019137896505e+003	(1.39925528635700e-001dB,-5.89108577794661e+000°)
7.44731973905793e+003	(1.40376673938564e-001dB,-5.90808111905168e+000°)
7.46448758409870e+003	(1.40827713957177e-001dB,-5.92513151820226e+000°)
7.48169500510957e+003	(1.41278634743686e-001dB,-5.94223714561175e+000°)
7.49894209332258e+003	(1.41729422229112e-001dB,-5.95939817169805e+000°)
7.51622894018007e+003	(1.42180062222534e-001dB,-5.97661476707975e+000°)
7.53355563733518e+003	(1.42630540408834e-001dB,-5.99388710258324e+000°)
7.55092227665235e+003	(1.43080842350615e-001dB,-6.01121534922415e+000°)
7.56832895020775e+003	(1.43530953486221e-001dB,-6.02859967821493e+000°)
7.58577575028983e+003	(1.43980859131158e-001dB,-6.04604026094807e+000°)
7.60326276939981e+003	(1.44430544473758e-001dB,-6.06353726901571e+000°)
7.62079010025211e+003	(1.44879994579650e-001dB,-6.08109087417825e+000°)
7.63835783577489e+003	(1.45329194385152e-001dB,-6.09870124839163e+000°)
7.65596606911054e+003	(1.45778128703637e-001dB,-6.11636856377089e+000°)
7.67361489361616e+003	(1.46226782219057e-001dB,-6.13409299261558e+000°)
7.69130440286406e+003	(1.46675139489083e-001dB,-6.15187470738683e+000°)
7.70903469064226e+003	(1.47123184944313e-001dB,-6.16971388070749e+000°)
7.72680585095498e+003	(1.47570902884010e-001dB,-6.18761068537474e+000°)
7.74461797802314e+003	(1.48018277482031e-001dB,-6.20556529432686e+000°)
7.76247116628486e+003	(1.48465292781909e-001dB,-6.22357788065851e+000°)
7.78036551039598e+003	(1.48911932695183e-001dB,-6.24164861762499e+000°)
7.79830110523052e+003	(1.49358181003852e-001dB,-6.25977767862341e+000°)
7.81627804588123e+003	(1.49804021361798e-001dB,-6.27796523717860e+000°)
7.83429642766004e+003	(1.50249437286426e-001dB,-6.29621146697972e+000°)
7.85235634609864e+003	(1.50694412167202e-001dB,-6.31451654182927e+000°)
7.87045789694890e+003	(1.51138929259172e-001dB,-6.33288063567089e+000°)
7.88860117618345e+003	(1.51582971687373e-001dB,-6.35130392256014e+000°)
7.90678627999615e+003	(1.52026522439204e-001dB,-6.36978657669598e+000°)
7.92501330480262e+003	(1.52469564369163e-001dB,-6.38832877239246e+000°)
7.94328234724071e+003	(1.52912080203330e-001dB,-6.40693068404554e+000°)
7.96159350417107e+003	(1.53354052523445e-001dB,-6.42559248621225e+000°)
7.97994687267765e+003	(1.53795463783266e-001dB,-6.44431435351755e+000°)
7.99834255006816e+003	(1.54236296296399e-001dB,-6.46309646070971e+000°)
8.01678063387466e+003	(1.54676532245064e-001dB,-6.48193898261174e+000°)
8.03526122185404e+003	(1.55116153670102e-001dB,-6.50084209416266e+000°)
8.05378441198853e+003	(1.55555142474173e-001dB,-6.51980597039766e+000°)
8.07235030248624e+003	(1.55993480429205e-001dB,-6.53883078639895e+000°)
8.09095899178167e+003	(1.56431149161288e-001dB,-6.55791671737163e+000°)
8.10961057853625e+003	(1.56868130165061e-001dB,-6.57706393855904e+000°)
8.12830516163883e+003	(1.57304404790045e-001dB,-6.59627262530849e+000°)
8.14704284020623e+003	(1.57739954247853e-001dB,-6.61554295302686e+000°)
8.16582371358375e+003	(1.58174759613588e-001dB,-6.63487509716574e+000°)
8.18464788134572e+003	(1.58608801818062e-001dB,-6.65426923325725e+000°)
8.20351544329600e+003	(1.59042061653759e-001dB,-6.67372553687190e+000°)
8.22242649946852e+003	(1.59474519769358e-001dB,-6.69324418364685e+000°)
8.24138115012783e+003	(1.59906156676105e-001dB,-6.71282534923772e+000°)
8.26037949576959e+003	(1.60336952736546e-001dB,-6.73246920937889e+000°)
8.27942163712114e+003	(1.60766888178210e-001dB,-6.75217593979749e+000°)
8.29850767514201e+003	(1.61195943078733e-001dB,-6.77194571629054e+000°)
8.31763771102449e+003	(1.61624097377768e-001dB,-6.79177871465133e+000°)
8.33681184619412e+003	(1.62051330869196e-001dB,-6.81167511070565e+000°)
8.35603018231025e+003	(1.62477623200798e-001dB,-6.83163508030525e+000°)
8.37529282126659e+003	(1.62902953878992e-001dB,-6.85165879929640e+000°)
8.39459986519173e+003	(1.63327302262551e-001dB,-6.87174644354670e+000°)
8.41395141644970e+003	(1.63750647566261e-001dB,-6.89189818891807e+000°)
8.43334757764050e+003	(1.64172968857668e-001dB,-6.91211421127665e+000°)
8.45278845160064e+003	(1.64594245058882e-001dB,-6.93239468647683e+000°)
8.47227414140370e+003	(1.65014454946951e-001dB,-6.95273979035071e+000°)
8.49180475036087e+003	(1.65433577149651e-001dB,-6.97314969872547e+000°)
8.51138038202149e+003	(1.65851590147440e-001dB,-6.99362458740552e+000°)
8.53100114017361e+003	(1.66268472271706e-001dB,-7.01416463217388e+000°)
8.55066712884454e+003	(1.66684201710834e-001dB,-7.03477000875105e+000°)
8.57037845230140e+003	(1.67098756497265e-001dB,-7.05544089286200e+000°)
8.59013521505166e+003	(1.67512114522348e-001dB,-7.07617746014436e+000°)
8.60993752184370e+003	(1.67924253521538e-001dB,-7.09697988622327e+000°)
8.62978547766739e+003	(1.68335151083850e-001dB,-7.11784834665290e+000°)
8.64967918775461e+003	(1.68744784646539e-001dB,-7.13878301693797e+000°)
8.66961875757984e+003	(1.69153131498970e-001dB,-7.15978407250510e+000°)
8.68960429286069e+003	(1.69560168776014e-001dB,-7.18085168873281e+000°)
8.70963589955847e+003	(1.69965873466119e-001dB,-7.20198604089862e+000°)
8.72971368387878e+003	(1.70370222402629e-001dB,-7.22318730421983e+000°)
8.74983775227201e+003	(1.70773192267217e-001dB,-7.24445565382892e+000°)
8.77000821143400e+003	(1.71174759591515e-001dB,-7.26579126475432e+000°)
8.79022516830649e+003	(1.71574900753381e-001dB,-7.28719431193600e+000°)
8.81048873007778e+003	(1.71973591978809e-001dB,-7.30866497020801e+000°)
8.83079900418326e+003	(1.72370809336897e-001dB,-7.33020341431730e+000°)
8.85115609830598e+003	(1.72766528749682e-001dB,-7.35180981886271e+000°)
8.87156012037723e+003	(1.73160725980388e-001dB,-7.37348435835263e+000°)
8.89201117857710e+003	(1.73553376639662e-001dB,-7.39522720716408e+000°)
8.91250938133506e+003	(1.73944456184668e-001dB,-7.41703853953944e+000°)
8.93305483733055e+003	(1.74333939916760e-001dB,-7.43891852959127e+000°)
8.95364765549353e+003	(1.74721802984350e-001dB,-7.46086735128146e+000°)
8.97428794500507e+003	(1.75108020375783e-001dB,-7.48288517845174e+000°)
8.99497581529793e+003	(1.75492566931673e-001dB,-7.50497218474786e+000°)
9.01571137605714e+003	(1.75875417327502e-001dB,-7.52712854370965e+000°)
9.03649473722058e+003	(1.76256546090689e-001dB,-7.54935442866826e+000°)
9.05732600897956e+003	(1.76635927586614e-001dB,-7.57165001281762e+000°)
9.07820530177942e+003	(1.77013536028996e-001dB,-7.59401546914764e+000°)
9.09913272632007e+003	(1.77389345471081e-001dB,-7.61645097048664e+000°)
9.12010839355664e+003	(1.77763329809061e-001dB,-7.63895668947694e+000°)
9.14113241470004e+003	(1.78135462783661e-001dB,-7.66153279855559e+000°)
9.16220490121753e+003	(1.78505717977621e-001dB,-7.68417946996290e+000°)
9.18332596483334e+003	(1.78874068814967e-001dB,-7.70689687573904e+000°)
9.20449571752923e+003	(1.79240488560887e-001dB,-7.72968518771741e+000°)
9.22571427154514e+003	(1.79604950324517e-001dB,-7.75254457750127e+000°)
9.24698173937973e+003	(1.79967427054199e-001dB,-7.77547521648327e+000°)
9.26829823379099e+003	(1.80327891542125e-001dB,-7.79847727581330e+000°)
9.28966386779686e+003	(1.80686316418742e-001dB,-7.82155092641923e+000°)
9.31107875467579e+003	(1.81042674154965e-001dB,-7.84469633899275e+000°)
9.33254300796739e+003	(1.81396937067348e-001dB,-7.86791368394706e+000°)
9.35405674147300e+003	(1.81749077306224e-001dB,-7.89120313148030e+000°)
9.37562006925627e+003	(1.82099066867561e-001dB,-7.91456485150015e+000°)
9.39723310564384e+003	(1.82446877583477e-001dB,-7.93799901366971e+000°)
9.41889596522587e+003	(1.82792481128495e-001dB,-7.96150578736700e+000°)
9.44060876285668e+003	(1.83135849015212e-001dB,-7.98508534169887e+000°)
9.46237161365537e+003	(1.83476952596835e-001dB,-8.00873784548191e+000°)
9.48418463300641e+003	(1.83815763067382e-001dB,-8.03246346723338e+000°)
9.50604793656025e+003	(1.84152251456180e-001dB,-8.05626237519597e+000°)
9.52796164023394e+003	(1.84486388634399e-001dB,-8.08013473729171e+000°)
9.54992586021178e+003	(1.84818145311009e-001dB,-8.10408072114005e+000°)
9.57194071294586e+003	(1.85147492035329e-001dB,-8.12810049403443e+000°)
9.59400631515674e+003	(1.85474399194663e-001dB,-8.15219422294883e+000°)
9.61612278383404e+003	(1.85798837013281e-001dB,-8.17636207453669e+000°)
9.63829023623710e+003	(1.86120775556092e-001dB,-8.20060421510478e+000°)
9.66050878989552e+003	(1.86440184723294e-001dB,-8.22492081063321e+000°)
9.68277856260987e+003	(1.86757034259323e-001dB,-8.24931202671826e+000°)
9.70509967245227e+003	(1.87071293739348e-001dB,-8.27377802864518e+000°)
9.72747223776702e+003	(1.87382932581652e-001dB,-8.29831898130635e+000°)
9.74989637717123e+003	(1.87691920040269e-001dB,-8.32293504923917e+000°)
9.77237220955546e+003	(1.87998225206563e-001dB,-8.34762639660966e+000°)
9.79489985408433e+003	(1.88301817012555e-001dB,-8.37239318718365e+000°)
9.81747943019718e+003	(1.88602664226258e-001dB,-8.39723558435085e+000°)
9.84011105760867e+003	(1.88900735451038e-001dB,-8.42215375111904e+000°)
9.86279485630943e+003	(1.89195999132316e-001dB,-8.44714785006786e+000°)
9.88553094656671e+003	(1.89488423549529e-001dB,-8.47221804339123e+000°)
9.90831944892499e+003	(1.89777976822057e-001dB,-8.49736449285201e+000°)
9.93116048420664e+003	(1.90064626904472e-001dB,-8.52258735980697e+000°)
9.95405417351257e+003	(1.90348341590163e-001dB,-8.54788680517554e+000°)
9.97700063822282e+003	(1.90629088510058e-001dB,-8.57326298944257e+000°)
9.99999999999728e+003	(1.90906835132056e-001dB,-8.59871607265286e+000°)
1.00230523807763e+004	(1.91181548760634e-001dB,-8.62424621440972e+000°)
1.00461579027812e+004	(1.91453196541090e-001dB,-8.64985357383902e+000°)
1.00693166885153e+004	(1.91721745450251e-001dB,-8.67553830964164e+000°)
1.00925288607641e+004	(1.91987162309692e-001dB,-8.70130058000475e+000°)
1.01157945425962e+004	(1.92249413769980e-001dB,-8.72714054269189e+000°)
1.01391138573640e+004	(1.92508466327282e-001dB,-8.75305835493538e+000°)
1.01624869287042e+004	(1.92764286309707e-001dB,-8.77905417351104e+000°)
1.01859138805384e+004	(1.93016839886918e-001dB,-8.80512815467648e+000°)
1.02093948370740e+004	(1.93266093062512e-001dB,-8.83128045420630e+000°)
1.02329299228048e+004	(1.93512011678323e-001dB,-8.85751122736446e+000°)
1.02565192625113e+004	(1.93754561417896e-001dB,-8.88382062887211e+000°)
1.02801629812619e+004	(1.93993707798079e-001dB,-8.91020881295609e+000°)
1.03038612044134e+004	(1.94229416174899e-001dB,-8.93667593330412e+000°)
1.03276140576112e+004	(1.94461651741073e-001dB,-8.96322214307331e+000°)
1.03514216667906e+004	(1.94690379531468e-001dB,-8.98984759485435e+000°)
1.03752841581773e+004	(1.94915564414603e-001dB,-9.01655244071111e+000°)
1.03992016582878e+004	(1.95137171100535e-001dB,-9.04333683213162e+000°)
1.04231742939302e+004	(1.95355164134874e-001dB,-9.07020092005473e+000°)
1.04472021922052e+004	(1.95569507901344e-001dB,-9.09714485485125e+000°)
1.04712854805061e+004	(1.95780166627716e-001dB,-9.12416878627819e+000°)
1.04954242865204e+004	(1.95987104373956e-001dB,-9.15127286354711e+000°)
1.05196187382294e+004	(1.96190285041375e-001dB,-9.17845723526250e+000°)
1.05438689639097e+004	(1.96389672372181e-001dB,-9.20572204941663e+000°)
1.05681750921337e+004	(1.96585229943552e-001dB,-9.23306745342144e+000°)
1.05925372517700e+004	(1.96776921176947e-001dB,-9.26049359404463e+000°)
1.06169555719844e+004	(1.96964709328595e-001dB,-9.28800061746256e+000°)
1.06414301822403e+004	(1.97148557498445e-001dB,-9.31558866919817e+000°)
1.06659612122997e+004	(1.97328428621768e-001dB,-9.34325789416856e+000°)
1.06905487922237e+004	(1.97504285479284e-001dB,-9.37100843661534e+000°)
1.07151930523731e+004	(1.97676090688024e-001dB,-9.39884044015619e+000°)
1.07398941234095e+004	(1.97843806707017e-001dB,-9.42675404774291e+000°)
1.07646521362954e+004	(1.98007395834998e-001dB,-9.45474940167133e+000°)
1.07894672222953e+004	(1.98166820211586e-001dB,-9.48282664356706e+000°)
1.08143395129764e+004	(1.98322041819327e-001dB,-9.51098591436807e+000°)
1.08392691402091e+004	(1.98473022479800e-001dB,-9.53922735434143e+000°)
1.08642562361677e+004	(1.98619723857567e-001dB,-9.56755110305726e+000°)
1.08893009333314e+004	(1.98762107461069e-001dB,-9.59595729937335e+000°)
1.09144033644846e+004	(1.98900134633097e-001dB,-9.62444608149173e+000°)
1.09395636627179e+004	(1.99033766568176e-001dB,-9.65301758684352e+000°)
1.09647819614289e+004	(1.99162964298969e-001dB,-9.68167195216930e+000°)
1.09900583943222e+004	(1.99287688700310e-001dB,-9.71040931348903e+000°)
1.10153930954111e+004	(1.99407900492791e-001dB,-9.73922980607230e+000°)
1.10407861990177e+004	(1.99523560237397e-001dB,-9.76813356446983e+000°)
1.10662378397736e+004	(1.99634628341387e-001dB,-9.79712072246872e+000°)
1.10917481526210e+004	(1.99741065056396e-001dB,-9.82619141310122e+000°)
1.11173172728129e+004	(1.99842830476100e-001dB,-9.85534576865191e+000°)
1.11429453359143e+004	(1.99939884541457e-001dB,-9.88458392062342e+000°)
1.11686324778026e+004	(2.00032187037364e-001dB,-9.91390599974991e+000°)
1.11943788346685e+004	(2.00119697591783e-001dB,-9.94331213599762e+000°)
1.12201845430166e+004	(2.00202375684125e-001dB,-9.97280245850943e+000°)
1.12460497396662e+004	(2.00280180636933e-001dB,-1.00023770956490e+001°)
1.12719745617520e+004	(2.00353071614214e-001dB,-1.00320361750112e+001°)
1.12979591467249e+004	(2.00421007636977e-001dB,-1.00617798233147e+001°)
1.13240036323525e+004	(2.00483947566673e-001dB,-1.00916081665054e+001°)
1.13501081567200e+004	(2.00541850111503e-001dB,-1.01215213297102e+001°)
1.13762728582312e+004	(2.00594673831225e-001dB,-1.01515194372028e+001°)
1.14024978756086e+004	(2.00642377134840e-001dB,-1.01816026124141e+001°)
1.14287833478946e+004	(2.00684918275298e-001dB,-1.02117709779607e+001°)
1.14551294144522e+004	(2.00722255360732e-001dB,-1.02420246555705e+001°)
1.14815362149657e+004	(2.00754346341919e-001dB,-1.02723637661555e+001°)
1.15080038894412e+004	(2.00781149028102e-001dB,-1.03027884297109e+001°)
1.15345325782078e+004	(2.00802621072896e-001dB,-1.03332987653975e+001°)
1.15611224219178e+004	(2.00818719983105e-001dB,-1.03638948914828e+001°)
1.15877735615481e+004	(2.00829403115901e-001dB,-1.03945769253549e+001°)
1.16144861384002e+004	(2.00834627681207e-001dB,-1.04253449835022e+001°)
1.16412602941017e+004	(2.00834350742472e-001dB,-1.04561991815075e+001°)
1.16680961706064e+004	(2.00828529213282e-001dB,-1.04871396340621e+001°)
1.16949939101955e+004	(2.00817119862259e-001dB,-1.05181664549337e+001°)
1.17219536554781e+004	(2.00800079313803e-001dB,-1.05492797569561e+001°)
1.17489755493921e+004	(2.00777364043127e-001dB,-1.05804796520576e+001°)
1.17760597352048e+004	(2.00748930380638e-001dB,-1.06117662512314e+001°)
1.18032063565141e+004	(2.00714734515674e-001dB,-1.06431396645050e+001°)
1.18304155572484e+004	(2.00674732490747e-001dB,-1.06746000009755e+001°)
1.18576874816683e+004	(2.00628880203240e-001dB,-1.07061473687955e+001°)
1.18850222743669e+004	(2.00577133409192e-001dB,-1.07377818751450e+001°)
1.19124200802705e+004	(2.00519447725271e-001dB,-1.07695036262146e+001°)
1.19398810446394e+004	(2.00455778619857e-001dB,-1.08013127272615e+001°)
1.19674053130691e+004	(2.00386081425808e-001dB,-1.08332092825225e+001°)
1.19949930314905e+004	(2.00310311331140e-001dB,-1.08651933952726e+001°)
1.20226443461708e+004	(2.00228423385634e-001dB,-1.08972651677776e+001°)
1.20503594037147e+004	(2.00140372498938e-001dB,-1.09294247013047e+001°)
1.20781383510645e+004	(2.00046113442084e-001dB,-1.09616720961104e+001°)
1.21059813355015e+004	(1.99945600846693e-001dB,-1.09940074514400e+001°)
1.21338885046464e+004	(1.99838789205815e-001dB,-1.10264308655233e+001°)
1.21618600064603e+004	(1.99725632878265e-001dB,-1.10589424355410e+001°)
1.21898959892453e+004	(1.99606086082298e-001dB,-1.10915422576646e+001°)
1.22179966016454e+004	(1.99480102904604e-001dB,-1.11242304269949e+001°)
1.22461619926471e+004	(1.99347637291793e-001dB,-1.11570070376148e+001°)
1.22743923115807e+004	(1.99208643060447e-001dB,-1.11898721825217e+001°)
1.23026877081204e+004	(1.99063073886852e-001dB,-1.12228259536930e+001°)
1.23310483322857e+004	(1.98910883322484e-001dB,-1.12558684419808e+001°)
1.23594743344417e+004	(1.98752024774942e-001dB,-1.12889997372371e+001°)
1.23879658653003e+004	(1.98586451531180e-001dB,-1.13222199281565e+001°)
1.24165230759207e+004	(1.98414116738133e-001dB,-1.13555291024041e+001°)
1.24451461177104e+004	(1.98234973417159e-001dB,-1.13889273465171e+001°)
1.24738351424260e+004	(1.98048974455642e-001dB,-1.14224147459587e+001°)
1.25025903021738e+004	(1.97856072616596e-001dB,-1.14559913850527e+001°)
1.25314117494107e+004	(1.97656220526797e-001dB,-1.14896573470609e+001°)
1.25602996369453e+004	(1.97449370692943e-001dB,-1.15234127140738e+001°)
1.25892541179382e+004	(1.97235475489731e-001dB,-1.15572575670890e+001°)
1.26182753459032e+004	(1.97014487167144e-001dB,-1.15911919859597e+001°)
1.26473634747080e+004	(1.96786357847473e-001dB,-1.16252160494158e+001°)
1.26765186585750e+004	(1.96551039530871e-001dB,-1.16593298350229e+001°)
1.27057410520819e+004	(1.96308484091446e-001dB,-1.16935334192085e+001°)
1.27350308101631e+004	(1.96058643278058e-001dB,-1.17278268772559e+001°)
1.27643880881099e+004	(1.95801468721510e-001dB,-1.17622102832540e+001°)
1.27938130415717e+004	(1.95536911923999e-001dB,-1.17966837101677e+001°)
1.28233058265567e+004	(1.95264924273053e-001dB,-1.18312472297434e+001°)
1.28528665994326e+004	(1.94985457031264e-001dB,-1.18659009125770e+001°)
1.28824955169278e+004	(1.94698461341811e-001dB,-1.19006448280759e+001°)
1.29121927361318e+004	(1.94403888232138e-001dB,-1.19354790444340e+001°)
1.29419584144963e+004	(1.94101688608650e-001dB,-1.19704036286665e+001°)
1.29717927098360e+004	(1.93791813261021e-001dB,-1.20054186465804e+001°)
1.30016957803293e+004	(1.93474212862818e-001dB,-1.20405241627701e+001°)
1.30316677845194e+004	(1.93148837970346e-001dB,-1.20757202406246e+001°)
1.30617088813148e+004	(1.92815639028659e-001dB,-1.21110069422866e+001°)
1.30918192299904e+004	(1.92474566364308e-001dB,-1.21463843287012e+001°)
1.31219989901884e+004	(1.92125570192599e-001dB,-1.21818524595672e+001°)
1.31522483219187e+004	(1.91768600618364e-001dB,-1.22174113933315e+001°)
1.31825673855604e+004	(1.91403607631232e-001dB,-1.22530611872207e+001°)
1.32129563418621e+004	(1.91030541114156e-001dB,-1.22888018971846e+001°)
1.32434153519430e+004	(1.90649350835510e-001dB,-1.23246335779487e+001°)
1.32739445772937e+004	(1.90259986457738e-001dB,-1.23605562829561e+001°)
1.33045441797772e+004	(1.89862397536441e-001dB,-1.23965700643748e+001°)
1.33352143216295e+004	(1.89456533516279e-001dB,-1.24326749731254e+001°)
1.33659551654607e+004	(1.89042343739037e-001dB,-1.24688710588265e+001°)
1.33967668742556e+004	(1.88619777438205e-001dB,-1.25051583698323e+001°)
1.34276496113749e+004	(1.88188783744153e-001dB,-1.25415369531981e+001°)
1.34586035405557e+004	(1.87749311685418e-001dB,-1.25780068546729e+001°)
1.34896288259128e+004	(1.87301310184043e-001dB,-1.26145681187306e+001°)
1.35207256319390e+004	(1.86844728063555e-001dB,-1.26512207885176e+001°)
1.35518941235066e+004	(1.86379514043565e-001dB,-1.26879649058899e+001°)
1.35831344658678e+004	(1.85905616746434e-001dB,-1.27248005113692e+001°)
1.36144468246557e+004	(1.85422984693957e-001dB,-1.27617276441666e+001°)
1.36458313658855e+004	(1.84931566307011e-001dB,-1.27987463421852e+001°)
1.36772882559547e+004	(1.84431309918224e-001dB,-1.28358566419363e+001°)
1.37088176616447e+004	(1.83922163752869e-001dB,-1.28730585786703e+001°)
1.37404197501213e+004	(1.83404075950666e-001dB,-1.29103521862296e+001°)
1.37720946889356e+004	(1.82876994549760e-001dB,-1.29477374971588e+001°)
1.38038426460250e+004	(1.82340867497551e-001dB,-1.29852145426336e+001°)
1.38356637897140e+004	(1.81795642649059e-001dB,-1.30227833524718e+001°)
1.38675582887150e+004	(1.81241267769216e-001dB,-1.30604439551213e+001°)
1.38995263121297e+004	(1.80677690530743e-001dB,-1.30981963776747e+001°)
1.39315680294492e+004	(1.80104858517242e-001dB,-1.31360406458511e+001°)
1.39636836105555e+004	(1.79522719223496e-001dB,-1.31739767839956e+001°)
1.39958732257223e+004	(1.78931220058402e-001dB,-1.32120048150612e+001°)
1.40281370456157e+004	(1.78330308342975e-001dB,-1.32501247606242e+001°)
1.40604752412952e+004	(1.77719931311752e-001dB,-1.32883366408774e+001°)
1.40928879842148e+004	(1.77100036117167e-001dB,-1.33266404746024e+001°)
1.41253754462236e+004	(1.76470569824353e-001dB,-1.33650362792065e+001°)
1.41579377995669e+004	(1.75831479421689e-001dB,-1.34035240706541e+001°)
1.41905752168870e+004	(1.75182711814784e-001dB,-1.34421038635092e+001°)
1.42232878712242e+004	(1.74524213822581e-001dB,-1.34807756709657e+001°)
1.42560759360179e+004	(1.73855932190987e-001dB,-1.35195395047556e+001°)
1.42889395851070e+004	(1.73177813582844e-001dB,-1.35583953752210e+001°)
1.43218789927314e+004	(1.72489804593181e-001dB,-1.35973432912123e+001°)
1.43548943335326e+004	(1.71791851728920e-001dB,-1.36363832602298e+001°)
1.43879857825544e+004	(1.71083901429133e-001dB,-1.36755152882879e+001°)
1.44211535152447e+004	(1.70365900056039e-001dB,-1.37147393799798e+001°)
1.44543977074552e+004	(1.69637793896886e-001dB,-1.37540555384675e+001°)
1.44877185354436e+004	(1.68899529175203e-001dB,-1.37934637654078e+001°)
1.45211161758734e+004	(1.68151052030746e-001dB,-1.38329640610931e+001°)
1.45545908058156e+004	(1.67392308544645e-001dB,-1.38725564242819e+001°)
1.45881426027494e+004	(1.66623244724281e-001dB,-1.39122408523062e+001°)
1.46217717445631e+004	(1.65843806507514e-001dB,-1.39520173410456e+001°)
1.46554784095550e+004	(1.65053939771246e-001dB,-1.39918858848719e+001°)
1.46892627764346e+004	(1.64253590320463e-001dB,-1.40318464767283e+001°)
1.47231250243231e+004	(1.63442703900368e-001dB,-1.40718991080493e+001°)
1.47570653327548e+004	(1.62621226189136e-001dB,-1.41120437688142e+001°)
1.47910838816779e+004	(1.61789102807659e-001dB,-1.41522804474839e+001°)
1.48251808514554e+004	(1.60946279307331e-001dB,-1.41926091310885e+001°)
1.48593564228659e+004	(1.60092701190384e-001dB,-1.42330298050923e+001°)
1.48936107771050e+004	(1.59228313889653e-001dB,-1.42735424535350e+001°)
1.49279440957858e+004	(1.58353062788508e-001dB,-1.43141470589008e+001°)
1.49623565609401e+004	(1.57466893206340e-001dB,-1.43548436022207e+001°)
1.49968483550195e+004	(1.56569750413358e-001dB,-1.43956320629758e+001°)
1.50314196608960e+004	(1.55661579619956e-001dB,-1.44365124191742e+001°)
1.50660706618632e+004	(1.54742325984689e-001dB,-1.44774846473006e+001°)
1.51008015416372e+004	(1.53811934616940e-001dB,-1.45185487223025e+001°)
1.51356124843578e+004	(1.52870350571552e-001dB,-1.45597046176309e+001°)
1.51705036745891e+004	(1.51917518855402e-001dB,-1.46009523052005e+001°)
1.52054752973207e+004	(1.50953384423241e-001dB,-1.46422917554221e+001°)
1.52405275379686e+004	(1.49977892186959e-001dB,-1.46837229371439e+001°)
1.52756605823764e+004	(1.48990987008811e-001dB,-1.47252458177027e+001°)
1.53108746168160e+004	(1.47992613705057e-001dB,-1.47668603629036e+001°)
1.53461698279886e+004	(1.46982717048643e-001dB,-1.48085665370064e+001°)
1.53815464030260e+004	(1.45961241771891e-001dB,-1.48503643027118e+001°)
1.54170045294913e+004	(1.44928132560132e-001dB,-1.48922536212106e+001°)
1.54525443953798e+004	(1.43883334064007e-001dB,-1.49342344521034e+001°)
1.54881661891205e+004	(1.42826790888589e-001dB,-1.49763067534814e+001°)
1.55238700995765e+004	(1.41758447603354e-001dB,-1.50184704818623e+001°)
1.55596563160464e+004	(1.40678248742392e-001dB,-1.50607255921940e+001°)
1.55955250282651e+004	(1.39586138798865e-001dB,-1.51030720378988e+001°)
1.56314764264051e+004	(1.38482062235209e-001dB,-1.51455097708073e+001°)
1.56675107010771e+004	(1.37365963479885e-001dB,-1.51880387411873e+001°)
1.57036280433311e+004	(1.36237786924117e-001dB,-1.52306588977712e+001°)
1.57398286446578e+004	(1.35097476934593e-001dB,-1.52733701876740e+001°)
1.57761126969890e+004	(1.33944977841907e-001dB,-1.53161725564788e+001°)
1.58124803926994e+004	(1.32780233951333e-001dB,-1.53590659481679e+001°)
1.58489319246067e+004	(1.31603189537782e-001dB,-1.54020503051636e+001°)
1.58854674859733e+004	(1.30413788851857e-001dB,-1.54451255682920e+001°)
1.59220872705072e+004	(1.29211976119906e-001dB,-1.54882916767886e+001°)
1.59587914723628e+004	(1.27997695537756e-001dB,-1.55315485683473e+001°)
1.59955802861422e+004	(1.26770891282588e-001dB,-1.55748961790450e+001°)
1.60324539068959e+004	(1.25531507510719e-001dB,-1.56183344433616e+001°)
1.60694125301242e+004	(1.24279488357069e-001dB,-1.56618632941915e+001°)
1.61064563517782e+004	(1.23014777934384e-001dB,-1.57054826628539e+001°)
1.61435855682603e+004	(1.21737320339814e-001dB,-1.57491924790540e+001°)
1.61808003764261e+004	(1.20447059653503e-001dB,-1.57929926708991e+001°)
1.62181009735847e+004	(1.19143939936976e-001dB,-1.58368831649158e+001°)
1.62554875575003e+004	(1.17827905243015e-001dB,-1.58808638859883e+001°)
1.62929603263926e+004	(1.16498899605200e-001dB,-1.59249347574374e+001°)
1.63305194789387e+004	(1.15156867044786e-001dB,-1.59690957009790e+001°)
1.63681652142735e+004	(1.13801751577802e-001dB,-1.60133466366818e+001°)
1.64058977319908e+004	(1.12433497204484e-001dB,-1.60576874830473e+001°)
1.64437172321447e+004	(1.11052047920539e-001dB,-1.61021181569380e+001°)
1.64816239152504e+004	(1.09657347710386e-001dB,-1.61466385736314e+001°)
1.65196179822855e+004	(1.08249340556847e-001dB,-1.61912486467594e+001°)
1.65576996346906e+004	(1.06827970433389e-001dB,-1.62359482883691e+001°)
1.65958690743709e+004	(1.05393181315912e-001dB,-1.62807374088479e+001°)
1.66341265036970e+004	(1.03944917170859e-001dB,-1.63256159170129e+001°)
1.66724721255059e+004	(1.02483121965509e-001dB,-1.63705837200469e+001°)
1.67109061431024e+004	(1.01007739672927e-001dB,-1.64156407234707e+001°)
1.67494287602596e+004	(9.95187142587394e-002dB,-1.64607868312421e+001°)
1.67880401812209e+004	(9.80159896956251e-002dB,-1.65060219456628e+001°)
1.68267406106999e+004	(9.64995099610635e-002dB,-1.65513459674012e+001°)
1.68655302538826e+004	(9.49692190350104e-002dB,-1.65967587955154e+001°)
1.69044093164279e+004	(9.34250609044562e-002dB,-1.66422603274296e+001°)
