Freq.	V(n010)/V(n011)
2.92415237784263e+003	(-7.59553027001205e-001dB,-1.72789258852453e-001°)
2.93089324524961e+003	(-7.59553084576440e-001dB,-1.73187579647113e-001°)
2.93764965196082e+003	(-7.59553142417454e-001dB,-1.73586818668924e-001°)
2.94442163379805e+003	(-7.59553200525493e-001dB,-1.73986978034641e-001°)
2.95120922666567e+003	(-7.59553258901787e-001dB,-1.74388059865890e-001°)
2.95801246655083e+003	(-7.59553317547485e-001dB,-1.74790066289183e-001°)
2.96483138952363e+003	(-7.59553376463889e-001dB,-1.75192999435959e-001°)
2.97166603173731e+003	(-7.59553435652212e-001dB,-1.75596861442537e-001°)
2.97851642942847e+003	(-7.59553495113831e-001dB,-1.76001654450223e-001°)
2.98538261891724e+003	(-7.59553554849818e-001dB,-1.76407380605156e-001°)
2.99226463660747e+003	(-7.59553614861562e-001dB,-1.76814042058529e-001°)
2.99916251898693e+003	(-7.59553675150370e-001dB,-1.77221640966446e-001°)
3.00607630262750e+003	(-7.59553735717313e-001dB,-1.77630179489940e-001°)
3.01300602418539e+003	(-7.59553796563987e-001dB,-1.78039659795142e-001°)
3.01995172040128e+003	(-7.59553857691486e-001dB,-1.78450084053055e-001°)
3.02691342810057e+003	(-7.59553919101122e-001dB,-1.78861454439747e-001°)
3.03389118419354e+003	(-7.59553980794162e-001dB,-1.79273773136281e-001°)
3.04088502567554e+003	(-7.59554042771970e-001dB,-1.79687042328770e-001°)
3.04789498962724e+003	(-7.59554105035954e-001dB,-1.80101264208379e-001°)
3.05492111321477e+003	(-7.59554167587273e-001dB,-1.80516440971263e-001°)
3.06196343368993e+003	(-7.59554230427344e-001dB,-1.80932574818698e-001°)
3.06902198839041e+003	(-7.59554293557462e-001dB,-1.81349667957012e-001°)
3.07609681473996e+003	(-7.59554356978940e-001dB,-1.81767722597604e-001°)
3.08318795024861e+003	(-7.59554420693207e-001dB,-1.82186740957013e-001°)
3.09029543251284e+003	(-7.59554484701566e-001dB,-1.82606725256851e-001°)
3.09741929921583e+003	(-7.59554549005341e-001dB,-1.83027677723868e-001°)
3.10455958812760e+003	(-7.59554613605956e-001dB,-1.83449600589944e-001°)
3.11171633710526e+003	(-7.59554678504835e-001dB,-1.83872496092119e-001°)
3.11888958409318e+003	(-7.59554743703159e-001dB,-1.84296366472527e-001°)
3.12607936712320e+003	(-7.59554809202502e-001dB,-1.84721213978566e-001°)
3.13328572431483e+003	(-7.59554875004104e-001dB,-1.85147040862739e-001°)
3.14050869387545e+003	(-7.59554941109496e-001dB,-1.85573849382786e-001°)
3.14774831410055e+003	(-7.59555007519978e-001dB,-1.86001641801625e-001°)
3.15500462337386e+003	(-7.59555074236962e-001dB,-1.86430420387395e-001°)
3.16227766016761e+003	(-7.59555141262046e-001dB,-1.86860187413520e-001°)
3.16956746304272e+003	(-7.59555208596383e-001dB,-1.87290945158549e-001°)
3.17687407064900e+003	(-7.59555276241636e-001dB,-1.87722695906399e-001°)
3.18419752172535e+003	(-7.59555344199023e-001dB,-1.88155441946160e-001°)
3.19153785509999e+003	(-7.59555412470150e-001dB,-1.88589185572285e-001°)
3.19889510969062e+003	(-7.59555481056413e-001dB,-1.89023929084446e-001°)
3.20626932450469e+003	(-7.59555549959223e-001dB,-1.89459674787650e-001°)
3.21366053863954e+003	(-7.59555619180070e-001dB,-1.89896424992209e-001°)
3.22106879128265e+003	(-7.59555688720447e-001dB,-1.90334182013775e-001°)
3.22849412171185e+003	(-7.59555758581800e-001dB,-1.90772948173316e-001°)
3.23593656929549e+003	(-7.59555828765599e-001dB,-1.91212725797159e-001°)
3.24339617349270e+003	(-7.59555899273390e-001dB,-1.91653517217018e-001°)
3.25087297385355e+003	(-7.59555970106616e-001dB,-1.92095324769940e-001°)
3.25836701001929e+003	(-7.59556041266842e-001dB,-1.92538150798404e-001°)
3.26587832172256e+003	(-7.59556112755519e-001dB,-1.92981997650238e-001°)
3.27340694878758e+003	(-7.59556184574127e-001dB,-1.93426867678715e-001°)
3.28095293113039e+003	(-7.59556256724314e-001dB,-1.93872763242554e-001°)
3.28851630875903e+003	(-7.59556329207464e-001dB,-1.94319686705849e-001°)
3.29609712177377e+003	(-7.59556402025239e-001dB,-1.94767640438217e-001°)
3.30369541036734e+003	(-7.59556475179089e-001dB,-1.95216626814671e-001°)
3.31131121482510e+003	(-7.59556548670676e-001dB,-1.95666648215760e-001°)
3.31894457552529e+003	(-7.59556622501357e-001dB,-1.96117707027444e-001°)
3.32659553293923e+003	(-7.59556696672930e-001dB,-1.96569805641283e-001°)
3.33426412763153e+003	(-7.59556771186881e-001dB,-1.97022946454282e-001°)
3.34195040026033e+003	(-7.59556846044669e-001dB,-1.97477131868948e-001°)
3.34965439157746e+003	(-7.59556921248102e-001dB,-1.97932364293429e-001°)
3.35737614242873e+003	(-7.59556996798564e-001dB,-1.98388646141305e-001°)
3.36511569375408e+003	(-7.59557072697892e-001dB,-1.98845979831837e-001°)
3.37287308658786e+003	(-7.59557148947488e-001dB,-1.99304367789754e-001°)
3.38064836205899e+003	(-7.59557225549029e-001dB,-1.99763812445433e-001°)
3.38844156139120e+003	(-7.59557302504190e-001dB,-2.00224316234856e-001°)
3.39625272590325e+003	(-7.59557379814497e-001dB,-2.00685881599589e-001°)
3.40408189700917e+003	(-7.59557457481653e-001dB,-2.01148510986849e-001°)
3.41192911621845e+003	(-7.59557535507323e-001dB,-2.01612206849519e-001°)
3.41979442513625e+003	(-7.59557613893235e-001dB,-2.02076971646108e-001°)
3.42767786546366e+003	(-7.59557692640952e-001dB,-2.02542807840785e-001°)
3.43557947899790e+003	(-7.59557771752077e-001dB,-2.03009717903384e-001°)
3.44349930763254e+003	(-7.59557851228404e-001dB,-2.03477704309480e-001°)
3.45143739335771e+003	(-7.59557931071503e-001dB,-2.03946769540319e-001°)
3.45939377826037e+003	(-7.59558011283182e-001dB,-2.04416916082901e-001°)
3.46736850452446e+003	(-7.59558091865157e-001dB,-2.04888146429947e-001°)
3.47536161443120e+003	(-7.59558172819124e-001dB,-2.05360463079915e-001°)
3.48337315035926e+003	(-7.59558254146784e-001dB,-2.05833868537018e-001°)
3.49140315478500e+003	(-7.59558335849785e-001dB,-2.06308365311230e-001°)
3.49945167028271e+003	(-7.59558417929849e-001dB,-2.06783955918328e-001°)
3.50751873952482e+003	(-7.59558500388846e-001dB,-2.07260642879924e-001°)
3.51560440528212e+003	(-7.59558583228449e-001dB,-2.07738428723391e-001°)
3.52370871042400e+003	(-7.59558666450390e-001dB,-2.08217315981941e-001°)
3.53183169791870e+003	(-7.59558750056521e-001dB,-2.08697307194656e-001°)
3.53997341083348e+003	(-7.59558834048604e-001dB,-2.09178404906443e-001°)
3.54813389233488e+003	(-7.59558918428318e-001dB,-2.09660611668057e-001°)
3.55631318568898e+003	(-7.59559003197530e-001dB,-2.10143930036172e-001°)
3.56451133426156e+003	(-7.59559088357988e-001dB,-2.10628362573329e-001°)
3.57272838151841e+003	(-7.59559173911568e-001dB,-2.11113911848011e-001°)
3.58096437102548e+003	(-7.59559259860016e-001dB,-2.11600580434582e-001°)
3.58921934644917e+003	(-7.59559346205220e-001dB,-2.12088370913370e-001°)
3.59749335155654e+003	(-7.59559432949070e-001dB,-2.12577285870659e-001°)
3.60578643021554e+003	(-7.59559520093173e-001dB,-2.13067327898623e-001°)
3.61409862639524e+003	(-7.59559607639601e-001dB,-2.13558499595509e-001°)
3.62242998416609e+003	(-7.59559695590107e-001dB,-2.14050803565492e-001°)
3.63078054770012e+003	(-7.59559783946599e-001dB,-2.14544242418774e-001°)
3.63915036127117e+003	(-7.59559872710931e-001dB,-2.15038818771572e-001°)
3.64753946925518e+003	(-7.59559961884904e-001dB,-2.15534535246103e-001°)
3.65594791613035e+003	(-7.59560051470692e-001dB,-2.16031394470734e-001°)
3.66437574647743e+003	(-7.59560141469833e-001dB,-2.16529399079722e-001°)
3.67282300497994e+003	(-7.59560231884463e-001dB,-2.17028551713539e-001°)
3.68128973642441e+003	(-7.59560322716403e-001dB,-2.17528855018686e-001°)
3.68977598570059e+003	(-7.59560413967536e-001dB,-2.18030311647744e-001°)
3.69828179780175e+003	(-7.59560505639966e-001dB,-2.18532924259499e-001°)
3.70680721782484e+003	(-7.59560597735485e-001dB,-2.19036695518753e-001°)
3.71535229097081e+003	(-7.59560690256211e-001dB,-2.19541628096558e-001°)
3.72391706254476e+003	(-7.59560783203891e-001dB,-2.20047724670007e-001°)
3.73250157795628e+003	(-7.59560876580666e-001dB,-2.20554987922473e-001°)
3.74110588271961e+003	(-7.59560970388470e-001dB,-2.21063420543463e-001°)
3.74973002245391e+003	(-7.59561064629206e-001dB,-2.21573025228665e-001°)
3.75837404288351e+003	(-7.59561159304979e-001dB,-2.22083804680033e-001°)
3.76703798983816e+003	(-7.59561254417772e-001dB,-2.22595761605720e-001°)
3.77572190925323e+003	(-7.59561349969605e-001dB,-2.23108898720130e-001°)
3.78442584717000e+003	(-7.59561445962429e-001dB,-2.23623218743892e-001°)
3.79314984973588e+003	(-7.59561542398371e-001dB,-2.24138724403979e-001°)
3.80189396320467e+003	(-7.59561639279538e-001dB,-2.24655418433609e-001°)
3.81065823393679e+003	(-7.59561736607777e-001dB,-2.25173303572245e-001°)
3.81944270839952e+003	(-7.59561834385334e-001dB,-2.25692382565774e-001°)
3.82824743316728e+003	(-7.59561932614196e-001dB,-2.26212658166337e-001°)
3.83707245492184e+003	(-7.59562031296483e-001dB,-2.26734133132450e-001°)
3.84591782045258e+003	(-7.59562130434263e-001dB,-2.27256810228974e-001°)
3.85478357665676e+003	(-7.59562230029679e-001dB,-2.27780692227163e-001°)
3.86366977053973e+003	(-7.59562330084771e-001dB,-2.28305781904624e-001°)
3.87257644921521e+003	(-7.59562430601738e-001dB,-2.28832082045413e-001°)
3.88150365990552e+003	(-7.59562531582653e-001dB,-2.29359595439968e-001°)
3.89045144994184e+003	(-7.59562633029645e-001dB,-2.29888324885168e-001°)
3.89941986676447e+003	(-7.59562734944971e-001dB,-2.30418273184382e-001°)
3.90840895792305e+003	(-7.59562837330729e-001dB,-2.30949443147380e-001°)
3.91741877107686e+003	(-7.59562940188994e-001dB,-2.31481837590404e-001°)
3.92644935399502e+003	(-7.59563043522184e-001dB,-2.32015459336296e-001°)
3.93550075455680e+003	(-7.59563147332257e-001dB,-2.32550311214260e-001°)
3.94457302075180e+003	(-7.59563251621481e-001dB,-2.33086396060107e-001°)
3.95366620068030e+003	(-7.59563356392128e-001dB,-2.33623716716186e-001°)
3.96278034255341e+003	(-7.59563461646386e-001dB,-2.34162276031382e-001°)
3.97191549469342e+003	(-7.59563567386489e-001dB,-2.34702076861138e-001°)
3.98107170553398e+003	(-7.59563673614631e-001dB,-2.35243122067479e-001°)
3.99024902362043e+003	(-7.59563780333226e-001dB,-2.35785414519086e-001°)
3.99944749760998e+003	(-7.59563887544348e-001dB,-2.36328957091158e-001°)
4.00866717627203e+003	(-7.59563995250231e-001dB,-2.36873752665549e-001°)
4.01790810848840e+003	(-7.59564103453426e-001dB,-2.37419804130863e-001°)
4.02717034325359e+003	(-7.59564212156039e-001dB,-2.37967114382216e-001°)
4.03645392967504e+003	(-7.59564321360379e-001dB,-2.38515686321469e-001°)
4.04575891697342e+003	(-7.59564431068778e-001dB,-2.39065522857168e-001°)
4.05508535448283e+003	(-7.59564541283579e-001dB,-2.39616626904564e-001°)
4.06443329165111e+003	(-7.59564652007149e-001dB,-2.40169001385645e-001°)
4.07380277804011e+003	(-7.59564763241843e-001dB,-2.40722649229097e-001°)
4.08319386332590e+003	(-7.59564874989865e-001dB,-2.41277573370349e-001°)
4.09260659729909e+003	(-7.59564987253807e-001dB,-2.41833776751682e-001°)
4.10204102986504e+003	(-7.59565100035848e-001dB,-2.42391262322043e-001°)
4.11149721104420e+003	(-7.59565213338554e-001dB,-2.42950033037288e-001°)
4.12097519097227e+003	(-7.59565327164277e-001dB,-2.43510091860036e-001°)
4.13047501990058e+003	(-7.59565441515389e-001dB,-2.44071441759704e-001°)
4.13999674819627e+003	(-7.59565556394267e-001dB,-2.44634085712584e-001°)
4.14954042634259e+003	(-7.59565671803479e-001dB,-2.45198026701866e-001°)
4.15910610493918e+003	(-7.59565787745399e-001dB,-2.45763267717573e-001°)
4.16869383470231e+003	(-7.59565904222445e-001dB,-2.46329811756611e-001°)
4.17830366646517e+003	(-7.59566021237244e-001dB,-2.46897661822858e-001°)
4.18793565117814e+003	(-7.59566138792065e-001dB,-2.47466820927021e-001°)
4.19758983990902e+003	(-7.59566256889519e-001dB,-2.48037292086835e-001°)
4.20726628384339e+003	(-7.59566375532080e-001dB,-2.48609078326948e-001°)
4.21696503428477e+003	(-7.59566494722296e-001dB,-2.49182182678995e-001°)
4.22668614265497e+003	(-7.59566614462752e-001dB,-2.49756608181631e-001°)
4.23642966049435e+003	(-7.59566734755906e-001dB,-2.50332357880444e-001°)
4.24619563946206e+003	(-7.59566855604221e-001dB,-2.50909434828059e-001°)
4.25598413133636e+003	(-7.59566977010396e-001dB,-2.51487842084202e-001°)
4.26579518801486e+003	(-7.59567098976971e-001dB,-2.52067582715600e-001°)
4.27562886151479e+003	(-7.59567221506562e-001dB,-2.52648659796069e-001°)
4.28548520397332e+003	(-7.59567344601743e-001dB,-2.53231076406500e-001°)
4.29536426764779e+003	(-7.59567468265043e-001dB,-2.53814835634862e-001°)
4.30526610491603e+003	(-7.59567592499247e-001dB,-2.54399940576318e-001°)
4.31519076827657e+003	(-7.59567717306890e-001dB,-2.54986394333099e-001°)
4.32513831034900e+003	(-7.59567842690579e-001dB,-2.55574200014594e-001°)
4.33510878387420e+003	(-7.59567968653028e-001dB,-2.56163360737385e-001°)
4.34510224171462e+003	(-7.59568095196926e-001dB,-2.56753879625239e-001°)
4.35511873685459e+003	(-7.59568222324956e-001dB,-2.57345759809113e-001°)
4.36515832240056e+003	(-7.59568350039825e-001dB,-2.57939004427191e-001°)
4.37522105158142e+003	(-7.59568478344152e-001dB,-2.58533616624849e-001°)
4.38530697774875e+003	(-7.59568607240691e-001dB,-2.59129599554768e-001°)
4.39541615437714e+003	(-7.59568736732179e-001dB,-2.59726956376867e-001°)
4.40554863506442e+003	(-7.59568866821500e-001dB,-2.60325690258424e-001°)
4.41570447353201e+003	(-7.59568997511245e-001dB,-2.60925804373889e-001°)
4.42588372362515e+003	(-7.59569128804251e-001dB,-2.61527301905114e-001°)
4.43608643931321e+003	(-7.59569260703263e-001dB,-2.62130186041275e-001°)
4.44631267468997e+003	(-7.59569393211123e-001dB,-2.62734459978892e-001°)
4.45656248397391e+003	(-7.59569526330651e-001dB,-2.63340126921875e-001°)
4.46683592150850e+003	(-7.59569660064634e-001dB,-2.63947190081480e-001°)
4.47713304176250e+003	(-7.59569794415916e-001dB,-2.64555652676395e-001°)
4.48745389933019e+003	(-7.59569929387300e-001dB,-2.65165517932705e-001°)
4.49779854893174e+003	(-7.59570064981778e-001dB,-2.65776789084007e-001°)
4.50816704541346e+003	(-7.59570201202057e-001dB,-2.66389469371213e-001°)
4.51855944374808e+003	(-7.59570338051138e-001dB,-2.67003562042847e-001°)
4.52897579903506e+003	(-7.59570475531979e-001dB,-2.67619070354874e-001°)
4.53941616650089e+003	(-7.59570613647367e-001dB,-2.68235997570710e-001°)
4.54988060149934e+003	(-7.59570752400267e-001dB,-2.68854346961364e-001°)
4.56036915951181e+003	(-7.59570891793623e-001dB,-2.69474121805355e-001°)
4.57088189614760e+003	(-7.59571031830421e-001dB,-2.70095325388770e-001°)
4.58141886714418e+003	(-7.59571172513669e-001dB,-2.70717961005290e-001°)
4.59198012836753e+003	(-7.59571313846271e-001dB,-2.71342031956133e-001°)
4.60256573581240e+003	(-7.59571455831221e-001dB,-2.71967541550171e-001°)
4.61317574560263e+003	(-7.59571598471536e-001dB,-2.72594493103899e-001°)
4.62381021399143e+003	(-7.59571741770329e-001dB,-2.73222889941475e-001°)
4.63446919736171e+003	(-7.59571885730524e-001dB,-2.73852735394665e-001°)
4.64515275222632e+003	(-7.59572030355268e-001dB,-2.74484032802982e-001°)
4.65586093522841e+003	(-7.59572175647563e-001dB,-2.75116785513589e-001°)
4.66659380314171e+003	(-7.59572321610539e-001dB,-2.75750996881397e-001°)
4.67735141287080e+003	(-7.59572468247192e-001dB,-2.76386670269005e-001°)
4.68813382145147e+003	(-7.59572615560733e-001dB,-2.77023809046832e-001°)
4.69894108605097e+003	(-7.59572763554291e-001dB,-2.77662416593036e-001°)
4.70977326396834e+003	(-7.59572912230951e-001dB,-2.78302496293534e-001°)
4.72063041263471e+003	(-7.59573061593952e-001dB,-2.78944051542114e-001°)
4.73151258961361e+003	(-7.59573211646354e-001dB,-2.79587085740306e-001°)
4.74241985260125e+003	(-7.59573362391342e-001dB,-2.80231602297519e-001°)
4.75335225942685e+003	(-7.59573513832186e-001dB,-2.80877604631069e-001°)
4.76430986805295e+003	(-7.59573665972132e-001dB,-2.81525096166101e-001°)
4.77529273657570e+003	(-7.59573818814239e-001dB,-2.82174080335621e-001°)
4.78630092322517e+003	(-7.59573972361837e-001dB,-2.82824560580615e-001°)
4.79733448636568e+003	(-7.59574126618302e-001dB,-2.83476540350030e-001°)
4.80839348449607e+003	(-7.59574281586765e-001dB,-2.84130023100655e-001°)
4.81947797625005e+003	(-7.59574437270469e-001dB,-2.84785012297293e-001°)
4.83058802039650e+003	(-7.59574593672885e-001dB,-2.85441511412811e-001°)
4.84172367583977e+003	(-7.59574750797225e-001dB,-2.86099523927984e-001°)
4.85288500161998e+003	(-7.59574908646869e-001dB,-2.86759053331666e-001°)
4.86407205691338e+003	(-7.59575067225048e-001dB,-2.87420103120689e-001°)
4.87528490103263e+003	(-7.59575226535281e-001dB,-2.88082676800058e-001°)
4.88652359342710e+003	(-7.59575386580793e-001dB,-2.88746777882731e-001°)
4.89778819368322e+003	(-7.59575547365235e-001dB,-2.89412409889924e-001°)
4.90907876152479e+003	(-7.59575708891679e-001dB,-2.90079576350749e-001°)
4.92039535681326e+003	(-7.59575871163793e-001dB,-2.90748280802673e-001°)
4.93173803954811e+003	(-7.59576034184960e-001dB,-2.91418526791206e-001°)
4.94310686986710e+003	(-7.59576197958558e-001dB,-2.92090317870017e-001°)
4.95450190804664e+003	(-7.59576362488147e-001dB,-2.92763657601033e-001°)
4.96592321450210e+003	(-7.59576527777103e-001dB,-2.93438549554323e-001°)
4.97737084978810e+003	(-7.59576693829188e-001dB,-2.94114997308320e-001°)
4.98884487459885e+003	(-7.59576860647660e-001dB,-2.94793004449516e-001°)
5.00034534976851e+003	(-7.59577028236140e-001dB,-2.95472574572797e-001°)
5.01187233627145e+003	(-7.59577196598212e-001dB,-2.96153711281317e-001°)
5.02342589522259e+003	(-7.59577365737417e-001dB,-2.96836418186515e-001°)
5.03500608787777e+003	(-7.59577535657427e-001dB,-2.97520698908203e-001°)
5.04661297563400e+003	(-7.59577706361681e-001dB,-2.98206557074439e-001°)
5.05824662002985e+003	(-7.59577877853941e-001dB,-2.98893996321763e-001°)
5.06990708274575e+003	(-7.59578050137826e-001dB,-2.99583020295043e-001°)
5.08159442560431e+003	(-7.59578223216918e-001dB,-3.00273632647518e-001°)
5.09330871057066e+003	(-7.59578397094913e-001dB,-3.00965837040893e-001°)
5.10504999975276e+003	(-7.59578571775559e-001dB,-3.01659637145338e-001°)
5.11681835540177e+003	(-7.59578747262509e-001dB,-3.02355036639422e-001°)
5.12861383991234e+003	(-7.59578923559494e-001dB,-3.03052039210225e-001°)
5.14043651582295e+003	(-7.59579100670180e-001dB,-3.03750648553316e-001°)
5.15228644581625e+003	(-7.59579278598468e-001dB,-3.04450868372830e-001°)
5.16416369271939e+003	(-7.59579457348042e-001dB,-3.05152702381388e-001°)
5.17606831950436e+003	(-7.59579636922748e-001dB,-3.05856154300199e-001°)
5.18800038928829e+003	(-7.59579817326302e-001dB,-3.06561227859006e-001°)
5.19995996533383e+003	(-7.59579998562675e-001dB,-3.07267926796245e-001°)
5.21194711104947e+003	(-7.59580180635550e-001dB,-3.07976254858845e-001°)
5.22396188998986e+003	(-7.59580363548840e-001dB,-3.08686215802468e-001°)
5.23600436585617e+003	(-7.59580547306479e-001dB,-3.09397813391412e-001°)
5.24807460249639e+003	(-7.59580731912369e-001dB,-3.10111051398665e-001°)
5.26017266390572e+003	(-7.59580917370355e-001dB,-3.10825933605858e-001°)
5.27229861422688e+003	(-7.59581103684362e-001dB,-3.11542463803374e-001°)
5.28445251775045e+003	(-7.59581290858419e-001dB,-3.12260645790378e-001°)
5.29663443891522e+003	(-7.59581478896509e-001dB,-3.12980483374747e-001°)
5.30884444230853e+003	(-7.59581667802445e-001dB,-3.13701980373087e-001°)
5.32108259266658e+003	(-7.59581857580425e-001dB,-3.14425140610928e-001°)
5.33334895487484e+003	(-7.59582048234448e-001dB,-3.15149967922539e-001°)
5.34564359396835e+003	(-7.59582239768477e-001dB,-3.15876466151019e-001°)
5.35796657513204e+003	(-7.59582432186676e-001dB,-3.16604639148387e-001°)
5.37031796370115e+003	(-7.59582625493002e-001dB,-3.17334490775454e-001°)
5.38269782516150e+003	(-7.59582819691634e-001dB,-3.18066024902010e-001°)
5.39510622514989e+003	(-7.59583014786689e-001dB,-3.18799245406741e-001°)
5.40754322945442e+003	(-7.59583210782309e-001dB,-3.19534156177284e-001°)
5.42000890401485e+003	(-7.59583407682568e-001dB,-3.20270761110189e-001°)
5.43250331492294e+003	(-7.59583605491760e-001dB,-3.21009064111072e-001°)
5.44502652842282e+003	(-7.59583804214035e-001dB,-3.21749069094499e-001°)
5.45757861091131e+003	(-7.59584003853526e-001dB,-3.22490779984037e-001°)
5.47015962893831e+003	(-7.59584204414598e-001dB,-3.23234200712389e-001°)
5.48276964920713e+003	(-7.59584405901467e-001dB,-3.23979335221249e-001°)
5.49540873857484e+003	(-7.59584608318395e-001dB,-3.24726187461421e-001°)
5.50807696405262e+003	(-7.59584811669615e-001dB,-3.25474761392779e-001°)
5.52077439280616e+003	(-7.59585015959576e-001dB,-3.26225060984430e-001°)
5.53350109215595e+003	(-7.59585221192451e-001dB,-3.26977090214495e-001°)
5.54625712957768e+003	(-7.59585427372630e-001dB,-3.27730853070345e-001°)
5.55904257270261e+003	(-7.59585634504623e-001dB,-3.28486353548603e-001°)
5.57185748931787e+003	(-7.59585842592687e-001dB,-3.29243595654974e-001°)
5.58470194736687e+003	(-7.59586051641295e-001dB,-3.30002583404487e-001°)
5.59757601494966e+003	(-7.59586261654856e-001dB,-3.30763320821389e-001°)
5.61047976032326e+003	(-7.59586472637807e-001dB,-3.31525811939221e-001°)
5.62341325190204e+003	(-7.59586684594757e-001dB,-3.32290060800861e-001°)
5.63637655825809e+003	(-7.59586897529960e-001dB,-3.33056071458379e-001°)
5.64936974812157e+003	(-7.59587111448033e-001dB,-3.33823847973315e-001°)
5.66239289038108e+003	(-7.59587326353650e-001dB,-3.34593394416580e-001°)
5.67544605408401e+003	(-7.59587542251234e-001dB,-3.35364714868385e-001°)
5.68852930843695e+003	(-7.59587759145396e-001dB,-3.36137813418378e-001°)
5.70164272280601e+003	(-7.59587977040702e-001dB,-3.36912694165648e-001°)
5.71478636671720e+003	(-7.59588195941844e-001dB,-3.37689361218751e-001°)
5.72796030985682e+003	(-7.59588415853374e-001dB,-3.38467818695655e-001°)
5.74116462207180e+003	(-7.59588636780061e-001dB,-3.39248070723901e-001°)
5.75439937337009e+003	(-7.59588858726466e-001dB,-3.40030121440467e-001°)
5.76766463392102e+003	(-7.59589081697436e-001dB,-3.40813974991953e-001°)
5.78096047405569e+003	(-7.59589305697591e-001dB,-3.41599635534437e-001°)
5.79428696426732e+003	(-7.59589530731752e-001dB,-3.42387107233643e-001°)
5.80764417521162e+003	(-7.59589756804700e-001dB,-3.43176394264872e-001°)
5.82103217770721e+003	(-7.59589983921120e-001dB,-3.43967500813011e-001°)
5.83445104273594e+003	(-7.59590212085989e-001dB,-3.44760431072693e-001°)
5.84790084144330e+003	(-7.59590441303985e-001dB,-3.45555189248102e-001°)
5.86138164513877e+003	(-7.59590671580042e-001dB,-3.46351779553204e-001°)
5.87489352529625e+003	(-7.59590902919095e-001dB,-3.47150206211675e-001°)
5.88843655355437e+003	(-7.59591135325953e-001dB,-3.47950473456870e-001°)
5.90201080171692e+003	(-7.59591368805543e-001dB,-3.48752585531935e-001°)
5.91561634175321e+003	(-7.59591603362965e-001dB,-3.49556546689865e-001°)
5.92925324579847e+003	(-7.59591839003060e-001dB,-3.50362361193342e-001°)
5.94292158615419e+003	(-7.59592075730948e-001dB,-3.51170033314994e-001°)
5.95662143528856e+003	(-7.59592313551413e-001dB,-3.51979567337125e-001°)
5.97035286583683e+003	(-7.59592552469782e-001dB,-3.52790967552155e-001°)
5.98411595060165e+003	(-7.59592792490920e-001dB,-3.53604238262179e-001°)
5.99791076255354e+003	(-7.59593033620018e-001dB,-3.54419383779346e-001°)
6.01173737483122e+003	(-7.59593275862131e-001dB,-3.55236408425683e-001°)
6.02559586074202e+003	(-7.59593519222477e-001dB,-3.56055316533228e-001°)
6.03948629376223e+003	(-7.59593763706206e-001dB,-3.56876112443976e-001°)
6.05340874753757e+003	(-7.59594009318346e-001dB,-3.57698800509870e-001°)
6.06736329588348e+003	(-7.59594256064310e-001dB,-3.58523385093043e-001°)
6.08135001278560e+003	(-7.59594503949302e-001dB,-3.59349870565577e-001°)
6.09536897240011e+003	(-7.59594752978337e-001dB,-3.60178261309553e-001°)
6.10942024905414e+003	(-7.59595003157012e-001dB,-3.61008561717387e-001°)
6.12350391724615e+003	(-7.59595254490532e-001dB,-3.61840776191435e-001°)
6.13762005164635e+003	(-7.59595506984167e-001dB,-3.62674909144250e-001°)
6.15176872709709e+003	(-7.59595760643291e-001dB,-3.63510964998550e-001°)
6.16595001861322e+003	(-7.59596015473330e-001dB,-3.64348948187305e-001°)
6.18016400138255e+003	(-7.59596271479688e-001dB,-3.65188863153651e-001°)
6.19441075076621e+003	(-7.59596528667729e-001dB,-3.66030714350956e-001°)
6.20869034229902e+003	(-7.59596787042994e-001dB,-3.66874506242919e-001°)
6.22300285168998e+003	(-7.59597046610824e-001dB,-3.67720243303424e-001°)
6.23734835482257e+003	(-7.59597307376954e-001dB,-3.68567930016849e-001°)
6.25172692775523e+003	(-7.59597569346707e-001dB,-3.69417570877703e-001°)
6.26613864672173e+003	(-7.59597832525636e-001dB,-3.70269170390946e-001°)
6.28058358813155e+003	(-7.59598096919540e-001dB,-3.71122733072039e-001°)
6.29506182857034e+003	(-7.59598362533749e-001dB,-3.71978263446616e-001°)
6.30957344480029e+003	(-7.59598629374136e-001dB,-3.72835766050984e-001°)
6.32411851376055e+003	(-7.59598897446172e-001dB,-3.73695245431713e-001°)
6.33869711256762e+003	(-7.59599166755745e-001dB,-3.74556706146037e-001°)
6.35330931851579e+003	(-7.59599437308363e-001dB,-3.75420152761510e-001°)
6.36795520907750e+003	(-7.59599709109877e-001dB,-3.76285589856353e-001°)
6.38263486190383e+003	(-7.59599982166016e-001dB,-3.77153022019291e-001°)
6.39734835482482e+003	(-7.59600256482576e-001dB,-3.78022453849634e-001°)
6.41209576584995e+003	(-7.59600532065364e-001dB,-3.78893889957289e-001°)
6.42687717316852e+003	(-7.59600808920326e-001dB,-3.79767334962853e-001°)
6.44169265515010e+003	(-7.59601087053185e-001dB,-3.80642793497447e-001°)
6.45654229034487e+003	(-7.59601366469950e-001dB,-3.81520270203006e-001°)
6.47142615748415e+003	(-7.59601647176450e-001dB,-3.82399769732048e-001°)
6.48634433548070e+003	(-7.59601929178683e-001dB,-3.83281296747907e-001°)
6.50129690342921e+003	(-7.59602212482724e-001dB,-3.84164855924681e-001°)
6.51628394060673e+003	(-7.59602497094438e-001dB,-3.85050451947130e-001°)
