Freq.	V(n008)
3.28851630875903e+003	(4.66460279303731e+001dB,-8.43466175990438e+001°)
3.29609712177377e+003	(4.66262143509716e+001dB,-8.43591920313335e+001°)
3.30369541036734e+003	(4.66063999040278e+001dB,-8.43717372730940e+001°)
3.31131121482510e+003	(4.65865845933528e+001dB,-8.43842533846613e+001°)
3.31894457552529e+003	(4.65667684227869e+001dB,-8.43967404287489e+001°)
3.32659553293923e+003	(4.65469513961332e+001dB,-8.44091984669972e+001°)
3.33426412763153e+003	(4.65271335171224e+001dB,-8.44216275571534e+001°)
3.34195040026033e+003	(4.65073147895690e+001dB,-8.44340277636161e+001°)
3.34965439157746e+003	(4.64874952171954e+001dB,-8.44463991454470e+001°)
3.35737614242873e+003	(4.64676748037535e+001dB,-8.44587417649718e+001°)
3.36511569375408e+003	(4.64478535529124e+001dB,-8.44710556797024e+001°)
3.37287308658786e+003	(4.64280314683791e+001dB,-8.44833409508812e+001°)
3.38064836205899e+003	(4.64082085538798e+001dB,-8.44955976420615e+001°)
3.38844156139120e+003	(4.63883848130087e+001dB,-8.45078258086646e+001°)
3.39625272590325e+003	(4.63685602494507e+001dB,-8.45200255136419e+001°)
3.40408189700917e+003	(4.63487348668202e+001dB,-8.45321968155921e+001°)
3.41192911621845e+003	(4.63289086687488e+001dB,-8.45443397758939e+001°)
3.41979442513625e+003	(4.63090816588187e+001dB,-8.45564544530505e+001°)
3.42767786546366e+003	(4.62892538406111e+001dB,-8.45685409068862e+001°)
3.43557947899790e+003	(4.62694252176953e+001dB,-8.45805991971690e+001°)
3.44349930763254e+003	(4.62495957936010e+001dB,-8.45926293817436e+001°)
3.45143739335771e+003	(4.62297655718886e+001dB,-8.46046315221123e+001°)
3.45939377826037e+003	(4.62099345560434e+001dB,-8.46166056750588e+001°)
3.46736850452446e+003	(4.61901027495919e+001dB,-8.46285519014775e+001°)
3.47536161443120e+003	(4.61702701559990e+001dB,-8.46404702589767e+001°)
3.48337315035926e+003	(4.61504367787324e+001dB,-8.46523608060132e+001°)
3.49140315478500e+003	(4.61306026212592e+001dB,-8.46642236023502e+001°)
3.49945167028271e+003	(4.61107676870094e+001dB,-8.46760587058753e+001°)
3.50751873952482e+003	(4.60909319794114e+001dB,-8.46878661757692e+001°)
3.51560440528212e+003	(4.60710955018489e+001dB,-8.46996460684077e+001°)
3.52370871042400e+003	(4.60512582577315e+001dB,-8.47113984433147e+001°)
3.53183169791870e+003	(4.60314202504314e+001dB,-8.47231233585732e+001°)
3.53997341083348e+003	(4.60115814832888e+001dB,-8.47348208703946e+001°)
3.54813389233488e+003	(4.59917419596731e+001dB,-8.47464910385551e+001°)
3.55631318568898e+003	(4.59719016829123e+001dB,-8.47581339204902e+001°)
3.56451133426156e+003	(4.59520606563114e+001dB,-8.47697495731418e+001°)
3.57272838151841e+003	(4.59322188831607e+001dB,-8.47813380533970e+001°)
3.58096437102548e+003	(4.59123763667513e+001dB,-8.47928994189644e+001°)
3.58921934644917e+003	(4.58925331103578e+001dB,-8.48044337274997e+001°)
3.59749335155654e+003	(4.58726891172233e+001dB,-8.48159410352671e+001°)
3.60578643021554e+003	(4.58528443906158e+001dB,-8.48274214011328e+001°)
3.61409862639524e+003	(4.58329989337273e+001dB,-8.48388748798876e+001°)
3.62242998416609e+003	(4.58131527497627e+001dB,-8.48503015276360e+001°)
3.63078054770012e+003	(4.57933058419511e+001dB,-8.48617014034902e+001°)
3.63915036127117e+003	(4.57734582134580e+001dB,-8.48730745629705e+001°)
3.64753946925518e+003	(4.57536098674228e+001dB,-8.48844210602351e+001°)
3.65594791613035e+003	(4.57337608070311e+001dB,-8.48957409542160e+001°)
3.66437574647743e+003	(4.57139110354167e+001dB,-8.49070343007029e+001°)
3.67282300497994e+003	(4.56940605556880e+001dB,-8.49183011545565e+001°)
3.68128973642441e+003	(4.56742093709614e+001dB,-8.49295415723482e+001°)
3.68977598570059e+003	(4.56543574843349e+001dB,-8.49407556101300e+001°)
3.69828179780175e+003	(4.56345048988766e+001dB,-8.49519433226027e+001°)
3.70680721782484e+003	(4.56146516176648e+001dB,-8.49631047661522e+001°)
3.71535229097081e+003	(4.55947976437515e+001dB,-8.49742399962339e+001°)
3.72391706254476e+003	(4.55749429801707e+001dB,-8.49853490678145e+001°)
3.73250157795628e+003	(4.55550876299423e+001dB,-8.49964320358133e+001°)
3.74110588271961e+003	(4.55352315960797e+001dB,-8.50074889555220e+001°)
3.74973002245391e+003	(4.55153748815794e+001dB,-8.50185198817496e+001°)
3.75837404288351e+003	(4.54955174894503e+001dB,-8.50295248713762e+001°)
3.76703798983816e+003	(4.54756594226161e+001dB,-8.50405039756908e+001°)
3.77572190925323e+003	(4.54558006840569e+001dB,-8.50514572510443e+001°)
3.78442584717000e+003	(4.54359412767256e+001dB,-8.50623847528618e+001°)
3.79314984973588e+003	(4.54160812035243e+001dB,-8.50732865335668e+001°)
3.80189396320467e+003	(4.53962204674009e+001dB,-8.50841626497616e+001°)
3.81065823393679e+003	(4.53763590712335e+001dB,-8.50950131537485e+001°)
3.81944270839952e+003	(4.53564970178965e+001dB,-8.51058380986414e+001°)
3.82824743316728e+003	(4.53366343102945e+001dB,-8.51166375404618e+001°)
3.83707245492184e+003	(4.53167709512829e+001dB,-8.51274115326131e+001°)
3.84591782045258e+003	(4.52969069437121e+001dB,-8.51381601289068e+001°)
3.85478357665676e+003	(4.52770422904232e+001dB,-8.51488833830840e+001°)
3.86366977053973e+003	(4.52571769942060e+001dB,-8.51595813463258e+001°)
3.87257644921521e+003	(4.52373110579122e+001dB,-8.51702540751916e+001°)
3.88150365990552e+003	(4.52174444843074e+001dB,-8.51809016203713e+001°)
3.89045144994184e+003	(4.51975772762070e+001dB,-8.51915240374607e+001°)
3.89941986676447e+003	(4.51777094363665e+001dB,-8.52021213782941e+001°)
3.90840895792305e+003	(4.51578409675264e+001dB,-8.52126936942464e+001°)
3.91741877107686e+003	(4.51379718724432e+001dB,-8.52232410391254e+001°)
3.92644935399502e+003	(4.51181021538831e+001dB,-8.52337634678864e+001°)
3.93550075455680e+003	(4.50982318145252e+001dB,-8.52442610301425e+001°)
3.94457302075180e+003	(4.50783608570777e+001dB,-8.52547337783030e+001°)
3.95366620068030e+003	(4.50584892842811e+001dB,-8.52651817679888e+001°)
3.96278034255341e+003	(4.50386170987648e+001dB,-8.52756050474621e+001°)
3.97191549469342e+003	(4.50187443032341e+001dB,-8.52860036714117e+001°)
3.98107170553398e+003	(4.49988709003344e+001dB,-8.52963776908574e+001°)
3.99024902362043e+003	(4.49789968927149e+001dB,-8.53067271579696e+001°)
3.99944749760998e+003	(4.49591222830256e+001dB,-8.53170521256599e+001°)
4.00866717627203e+003	(4.49392470738410e+001dB,-8.53273526420160e+001°)
4.01790810848840e+003	(4.49193712678243e+001dB,-8.53376287626570e+001°)
4.02717034325359e+003	(4.48994948675329e+001dB,-8.53478805359726e+001°)
4.03645392967504e+003	(4.48796178755855e+001dB,-8.53581080158895e+001°)
4.04575891697342e+003	(4.48597402945356e+001dB,-8.53683112519110e+001°)
4.05508535448283e+003	(4.48398621269416e+001dB,-8.53784902950739e+001°)
4.06443329165111e+003	(4.48199833753654e+001dB,-8.53886451971863e+001°)
4.07380277804011e+003	(4.48001040423547e+001dB,-8.53987760099757e+001°)
4.08319386332590e+003	(4.47802241304103e+001dB,-8.54088827819953e+001°)
4.09260659729909e+003	(4.47603436420704e+001dB,-8.54189655660825e+001°)
4.10204102986504e+003	(4.47404625798101e+001dB,-8.54290244102982e+001°)
4.11149721104420e+003	(4.47205809461457e+001dB,-8.54390593673931e+001°)
4.12097519097227e+003	(4.47006987435461e+001dB,-8.54490704865291e+001°)
4.13047501990058e+003	(4.46808159744938e+001dB,-8.54590578191713e+001°)
4.13999674819627e+003	(4.46609326414179e+001dB,-8.54690214132425e+001°)
4.14954042634259e+003	(4.46410487468006e+001dB,-8.54789613216831e+001°)
4.15910610493918e+003	(4.46211642930364e+001dB,-8.54888775911537e+001°)
4.16869383470231e+003	(4.46012792825845e+001dB,-8.54987702745088e+001°)
4.17830366646517e+003	(4.45813937178298e+001dB,-8.55086394191235e+001°)
4.18793565117814e+003	(4.45615076011831e+001dB,-8.55184850754167e+001°)
4.19758983990902e+003	(4.45416209350385e+001dB,-8.55283072934101e+001°)
4.20726628384339e+003	(4.45217337217590e+001dB,-8.55381061211211e+001°)
4.21696503428477e+003	(4.45018459637255e+001dB,-8.55478816088726e+001°)
4.22668614265497e+003	(4.44819576632970e+001dB,-8.55576338061290e+001°)
4.23642966049435e+003	(4.44620688228010e+001dB,-8.55673627604670e+001°)
4.24619563946206e+003	(4.44421794445911e+001dB,-8.55770685224169e+001°)
4.25598413133636e+003	(4.44222895309840e+001dB,-8.55867511402214e+001°)
4.26579518801486e+003	(4.44023990842769e+001dB,-8.55964106613267e+001°)
4.27562886151479e+003	(4.43825081068015e+001dB,-8.56060471368937e+001°)
4.28548520397332e+003	(4.43626166008136e+001dB,-8.56156606124215e+001°)
4.29536426764779e+003	(4.43427245686257e+001dB,-8.56252511389963e+001°)
4.30526610491603e+003	(4.43228320124868e+001dB,-8.56348187631626e+001°)
4.31519076827657e+003	(4.43029389346614e+001dB,-8.56443635336835e+001°)
4.32513831034900e+003	(4.42830453373939e+001dB,-8.56538854981549e+001°)
4.33510878387420e+003	(4.42631512229361e+001dB,-8.56633847056319e+001°)
4.34510224171462e+003	(4.42432565934933e+001dB,-8.56728612021645e+001°)
4.35511873685459e+003	(4.42233614512992e+001dB,-8.56823150370910e+001°)
4.36515832240056e+003	(4.42034657985754e+001dB,-8.56917462589729e+001°)
4.37522105158142e+003	(4.41835696374801e+001dB,-8.57011549122886e+001°)
4.38530697774875e+003	(4.41636729702287e+001dB,-8.57105410470001e+001°)
4.39541615437714e+003	(4.41437757989861e+001dB,-8.57199047093583e+001°)
4.40554863506442e+003	(4.41238781259188e+001dB,-8.57292459466745e+001°)
4.41570447353201e+003	(4.41039799531779e+001dB,-8.57385648058774e+001°)
4.42588372362515e+003	(4.40840812829075e+001dB,-8.57478613334845e+001°)
4.43608643931321e+003	(4.40641821172727e+001dB,-8.57571355792474e+001°)
4.44631267468997e+003	(4.40442824583494e+001dB,-8.57663875856314e+001°)
4.45656248397391e+003	(4.40243823082933e+001dB,-8.57756174026834e+001°)
4.46683592150850e+003	(4.40044816691973e+001dB,-8.57848250760620e+001°)
4.47713304176250e+003	(4.39845805431489e+001dB,-8.57940106514055e+001°)
4.48745389933019e+003	(4.39646789322361e+001dB,-8.58031741754045e+001°)
4.49779854893174e+003	(4.39447768385444e+001dB,-8.58123156950577e+001°)
4.50816704541346e+003	(4.39248742641363e+001dB,-8.58214352562816e+001°)
4.51855944374808e+003	(4.39049712110663e+001dB,-8.58305329049338e+001°)
4.52897579903506e+003	(4.38850676813716e+001dB,-8.58396086861632e+001°)
4.53941616650089e+003	(4.38651636771020e+001dB,-8.58486626468271e+001°)
4.54988060149934e+003	(4.38452592002848e+001dB,-8.58576948327206e+001°)
4.56036915951181e+003	(4.38253542529316e+001dB,-8.58667052888823e+001°)
4.57088189614760e+003	(4.38054488370524e+001dB,-8.58756940610350e+001°)
4.58141886714418e+003	(4.37855429546544e+001dB,-8.58846611952192e+001°)
4.59198012836753e+003	(4.37656366077197e+001dB,-8.58936067363927e+001°)
4.60256573581240e+003	(4.37457297982299e+001dB,-8.59025307294866e+001°)
4.61317574560263e+003	(4.37258225281530e+001dB,-8.59114332197518e+001°)
4.62381021399143e+003	(4.37059147994485e+001dB,-8.59203142517174e+001°)
4.63446919736171e+003	(4.36860066140817e+001dB,-8.59291738716187e+001°)
4.64515275222632e+003	(4.36660979739842e+001dB,-8.59380121232439e+001°)
4.65586093522841e+003	(4.36461888810881e+001dB,-8.59468290510283e+001°)
4.66659380314171e+003	(4.36262793373297e+001dB,-8.59556247007805e+001°)
4.67735141287080e+003	(4.36063693446128e+001dB,-8.59643991158544e+001°)
4.68813382145147e+003	(4.35864589048585e+001dB,-8.59731523419984e+001°)
4.69894108605097e+003	(4.35665480199581e+001dB,-8.59818844228586e+001°)
4.70977326396834e+003	(4.35466366917821e+001dB,-8.59905954010462e+001°)
4.72063041263471e+003	(4.35267249222346e+001dB,-8.59992853228984e+001°)
4.73151258961361e+003	(4.35068127131676e+001dB,-8.60079542306468e+001°)
4.74241985260125e+003	(4.34869000664652e+001dB,-8.60166021702076e+001°)
4.75335225942685e+003	(4.34669869839632e+001dB,-8.60252291837810e+001°)
4.76430986805295e+003	(4.34470734675094e+001dB,-8.60338353155417e+001°)
4.77529273657570e+003	(4.34271595189462e+001dB,-8.60424206096603e+001°)
4.78630092322517e+003	(4.34072451400803e+001dB,-8.60509851075823e+001°)
4.79733448636568e+003	(4.33873303327575e+001dB,-8.60595288554358e+001°)
4.80839348449607e+003	(4.33674150987677e+001dB,-8.60680518946267e+001°)
4.81947797625005e+003	(4.33474994399306e+001dB,-8.60765542702249e+001°)
4.83058802039650e+003	(4.33275833580232e+001dB,-8.60850360235988e+001°)
4.84172367583977e+003	(4.33076668548207e+001dB,-8.60934971971084e+001°)
4.85288500161998e+003	(4.32877499321240e+001dB,-8.61019378360622e+001°)
4.86407205691338e+003	(4.32678325916712e+001dB,-8.61103579804694e+001°)
4.87528490103263e+003	(4.32479148352444e+001dB,-8.61187576752627e+001°)
4.88652359342710e+003	(4.32279966645900e+001dB,-8.61271369627123e+001°)
4.89778819368322e+003	(4.32080780814471e+001dB,-8.61354958850694e+001°)
4.90907876152479e+003	(4.31881590875384e+001dB,-8.61438344835864e+001°)
4.92039535681326e+003	(4.31682396846092e+001dB,-8.61521528024400e+001°)
4.93173803954811e+003	(4.31483198743599e+001dB,-8.61604508825185e+001°)
4.94310686986710e+003	(4.31283996585011e+001dB,-8.61687287656784e+001°)
4.95450190804664e+003	(4.31084790387472e+001dB,-8.61769864956999e+001°)
4.96592321450210e+003	(4.30885580167685e+001dB,-8.61852241118014e+001°)
4.97737084978810e+003	(4.30686365942738e+001dB,-8.61934416586946e+001°)
4.98884487459885e+003	(4.30487147729261e+001dB,-8.62016391762144e+001°)
5.00034534976851e+003	(4.30287925543912e+001dB,-8.62098167061357e+001°)
5.01187233627145e+003	(4.30088699403340e+001dB,-8.62179742901961e+001°)
5.02342589522259e+003	(4.29889469324230e+001dB,-8.62261119714001e+001°)
5.03500608787777e+003	(4.29690235322642e+001dB,-8.62342297873066e+001°)
5.04661297563400e+003	(4.29490997415318e+001dB,-8.62423277827944e+001°)
5.05824662002985e+003	(4.29291755618412e+001dB,-8.62504059976272e+001°)
5.06990708274575e+003	(4.29092509948050e+001dB,-8.62584644718840e+001°)
5.08159442560431e+003	(4.28893260420469e+001dB,-8.62665032478354e+001°)
5.09330871057066e+003	(4.28694007051777e+001dB,-8.62745223664729e+001°)
5.10504999975276e+003	(4.28494749857800e+001dB,-8.62825218672042e+001°)
5.11681835540177e+003	(4.28295488854562e+001dB,-8.62905017916263e+001°)
5.12861383991234e+003	(4.28096224057851e+001dB,-8.62984621800486e+001°)
5.14043651582295e+003	(4.27896955483292e+001dB,-8.63064030718537e+001°)
5.15228644581625e+003	(4.27697683146804e+001dB,-8.63143245095176e+001°)
5.16416369271939e+003	(4.27498407063832e+001dB,-8.63222265317678e+001°)
5.17606831950436e+003	(4.27299127249949e+001dB,-8.63301091794984e+001°)
5.18800038928829e+003	(4.27099843720529e+001dB,-8.63379724917233e+001°)
5.19995996533383e+003	(4.26900556491131e+001dB,-8.63458165102422e+001°)
5.21194711104947e+003	(4.26701265576884e+001dB,-8.63536412734280e+001°)
5.22396188998986e+003	(4.26501970992919e+001dB,-8.63614468199715e+001°)
5.23600436585617e+003	(4.26302672754744e+001dB,-8.63692331928477e+001°)
5.24807460249639e+003	(4.26103370877225e+001dB,-8.63770004297923e+001°)
5.26017266390572e+003	(4.25904065375241e+001dB,-8.63847485688605e+001°)
5.27229861422688e+003	(4.25704756263997e+001dB,-8.63924776520568e+001°)
5.28445251775045e+003	(4.25505443558211e+001dB,-8.64001877174194e+001°)
5.29663443891522e+003	(4.25306127272649e+001dB,-8.64078788035685e+001°)
5.30884444230853e+003	(4.25106807422190e+001dB,-8.64155509512672e+001°)
5.32108259266658e+003	(4.24907484021334e+001dB,-8.64232041982202e+001°)
5.33334895487484e+003	(4.24708157084641e+001dB,-8.64308385830397e+001°)
5.34564359396835e+003	(4.24508826626742e+001dB,-8.64384541455394e+001°)
5.35796657513204e+003	(4.24309492661973e+001dB,-8.64460509237134e+001°)
5.37031796370115e+003	(4.24110155204775e+001dB,-8.64536289567530e+001°)
5.38269782516150e+003	(4.23910814269540e+001dB,-8.64611882841452e+001°)
5.39510622514989e+003	(4.23711469870290e+001dB,-8.64687289423767e+001°)
5.40754322945442e+003	(4.23512122021241e+001dB,-8.64762509700066e+001°)
5.42000890401485e+003	(4.23312770736559e+001dB,-8.64837544062200e+001°)
5.43250331492294e+003	(4.23113416030328e+001dB,-8.64912392901524e+001°)
5.44502652842282e+003	(4.22914057916308e+001dB,-8.64987056571101e+001°)
5.45757861091131e+003	(4.22714696408612e+001dB,-8.65061535479989e+001°)
5.47015962893831e+003	(4.22515331520890e+001dB,-8.65135829984188e+001°)
5.48276964920713e+003	(4.22315963267006e+001dB,-8.65209940477869e+001°)
5.49540873857484e+003	(4.22116591660549e+001dB,-8.65283867322955e+001°)
5.50807696405262e+003	(4.21917216715246e+001dB,-8.65357610910512e+001°)
5.52077439280616e+003	(4.21717838444577e+001dB,-8.65431171605398e+001°)
5.53350109215595e+003	(4.21518456862081e+001dB,-8.65504549786924e+001°)
5.54625712957768e+003	(4.21319071981133e+001dB,-8.65577745825702e+001°)
5.55904257270261e+003	(4.21119683815160e+001dB,-8.65650760098197e+001°)
5.57185748931787e+003	(4.20920292377481e+001dB,-8.65723592980608e+001°)
5.58470194736687e+003	(4.20720897681154e+001dB,-8.65796244823492e+001°)
5.59757601494966e+003	(4.20521499739523e+001dB,-8.65868716017436e+001°)
5.61047976032326e+003	(4.20322098565616e+001dB,-8.65941006921531e+001°)
5.62341325190204e+003	(4.20122694172513e+001dB,-8.66013117909264e+001°)
5.63637655825809e+003	(4.19923286573147e+001dB,-8.66085049342555e+001°)
5.64936974812157e+003	(4.19723875780430e+001dB,-8.66156801589107e+001°)
5.66239289038108e+003	(4.19524461807230e+001dB,-8.66228375013778e+001°)
5.67544605408401e+003	(4.19325044666395e+001dB,-8.66299769989973e+001°)
5.68852930843695e+003	(4.19125624370501e+001dB,-8.66370986862684e+001°)
5.70164272280601e+003	(4.18926200932294e+001dB,-8.66442026005354e+001°)
5.71478636671720e+003	(4.18726774364402e+001dB,-8.66512887782937e+001°)
5.72796030985682e+003	(4.18527344679268e+001dB,-8.66583572543392e+001°)
5.74116462207180e+003	(4.18327911889598e+001dB,-8.66654080674259e+001°)
5.75439937337009e+003	(4.18128476007525e+001dB,-8.66724412501176e+001°)
5.76766463392102e+003	(4.17929037045502e+001dB,-8.66794568394830e+001°)
5.78096047405569e+003	(4.17729595015941e+001dB,-8.66864548723054e+001°)
5.79428696426732e+003	(4.17530149930938e+001dB,-8.66934353828613e+001°)
5.80764417521162e+003	(4.17330701802782e+001dB,-8.67003984079333e+001°)
5.82103217770721e+003	(4.17131250643463e+001dB,-8.67073439812653e+001°)
5.83445104273594e+003	(4.16931796465096e+001dB,-8.67142721393803e+001°)
5.84790084144330e+003	(4.16732339279678e+001dB,-8.67211829171362e+001°)
5.86138164513877e+003	(4.16532879099174e+001dB,-8.67280763502304e+001°)
5.87489352529625e+003	(4.16333415935460e+001dB,-8.67349524735371e+001°)
5.88843655355437e+003	(4.16133949800347e+001dB,-8.67418113219521e+001°)
5.90201080171692e+003	(4.15934480705558e+001dB,-8.67486529300881e+001°)
5.91561634175321e+003	(4.15735008662885e+001dB,-8.67554773336680e+001°)
5.92925324579847e+003	(4.15535533683838e+001dB,-8.67622845659689e+001°)
5.94292158615419e+003	(4.15336055780136e+001dB,-8.67690746627232e+001°)
5.95662143528856e+003	(4.15136574963388e+001dB,-8.67758476596655e+001°)
5.97035286583683e+003	(4.14937091244818e+001dB,-8.67826035882183e+001°)
5.98411595060165e+003	(4.14737604636104e+001dB,-8.67893424857541e+001°)
5.99791076255354e+003	(4.14538115148494e+001dB,-8.67960643853356e+001°)
6.01173737483122e+003	(4.14338622793208e+001dB,-8.68027693200446e+001°)
6.02559586074202e+003	(4.14139127581691e+001dB,-8.68094573261924e+001°)
6.03948629376223e+003	(4.13939629524993e+001dB,-8.68161284360893e+001°)
6.05340874753757e+003	(4.13740128634357e+001dB,-8.68227826849777e+001°)
6.06736329588348e+003	(4.13540624920851e+001dB,-8.68294201062609e+001°)
6.08135001278560e+003	(4.13341118395464e+001dB,-8.68360407333560e+001°)
6.09536897240011e+003	(4.13141609069284e+001dB,-8.68426446010130e+001°)
6.10942024905414e+003	(4.12942096953036e+001dB,-8.68492317408226e+001°)
6.12350391724615e+003	(4.12742582057744e+001dB,-8.68558021878247e+001°)
6.13762005164635e+003	(4.12543064394183e+001dB,-8.68623559752198e+001°)
6.15176872709709e+003	(4.12343543973172e+001dB,-8.68688931364937e+001°)
6.16595001861322e+003	(4.12144020805419e+001dB,-8.68754137054004e+001°)
6.18016400138255e+003	(4.11944494901503e+001dB,-8.68819177138791e+001°)
6.19441075076621e+003	(4.11744966272079e+001dB,-8.68884051957194e+001°)
6.20869034229902e+003	(4.11545434927765e+001dB,-8.68948761847150e+001°)
6.22300285168998e+003	(4.11345900878960e+001dB,-8.69013307123393e+001°)
6.23734835482257e+003	(4.11146364136141e+001dB,-8.69077688119099e+001°)
6.25172692775523e+003	(4.10946824709726e+001dB,-8.69141905164920e+001°)
6.26613864672173e+003	(4.10747282610102e+001dB,-8.69205958589037e+001°)
6.28058358813155e+003	(4.10547737847501e+001dB,-8.69269848714747e+001°)
6.29506182857034e+003	(4.10348190432185e+001dB,-8.69333575862971e+001°)
6.30957344480029e+003	(4.10148640374392e+001dB,-8.69397140370038e+001°)
6.32411851376055e+003	(4.09949087684213e+001dB,-8.69460542547093e+001°)
6.33869711256762e+003	(4.09749532371743e+001dB,-8.69523782720573e+001°)
6.35330931851579e+003	(4.09549974447086e+001dB,-8.69586861217360e+001°)
6.36795520907750e+003	(4.09350413920190e+001dB,-8.69649778351564e+001°)
6.38263486190383e+003	(4.09150850801026e+001dB,-8.69712534447802e+001°)
6.39734835482482e+003	(4.08951285099394e+001dB,-8.69775129815667e+001°)
6.41209576584995e+003	(4.08751716825360e+001dB,-8.69837564795221e+001°)
6.42687717316852e+003	(4.08552145988489e+001dB,-8.69899839678946e+001°)
6.44169265515010e+003	(4.08352572598689e+001dB,-8.69961954802161e+001°)
6.45654229034487e+003	(4.08152996665530e+001dB,-8.70023910465431e+001°)
6.47142615748415e+003	(4.07953418198800e+001dB,-8.70085706999486e+001°)
6.48634433548070e+003	(4.07753837208038e+001dB,-8.70147344710288e+001°)
6.50129690342921e+003	(4.07554253702818e+001dB,-8.70208823914046e+001°)
6.51628394060673e+003	(4.07354667692597e+001dB,-8.70270144914833e+001°)
6.53130552647302e+003	(4.07155079186893e+001dB,-8.70331308034182e+001°)
6.54636174067104e+003	(4.06955488195164e+001dB,-8.70392313584045e+001°)
6.56145266302734e+003	(4.06755894726687e+001dB,-8.70453161866718e+001°)
6.57657837355249e+003	(4.06556298790862e+001dB,-8.70513853199590e+001°)
6.59173895244149e+003	(4.06356700396941e+001dB,-8.70574387887882e+001°)
6.60693448007424e+003	(4.06157099554078e+001dB,-8.70634766229888e+001°)
6.62216503701589e+003	(4.05957496271609e+001dB,-8.70694988550932e+001°)
6.63743070401736e+003	(4.05757890558544e+001dB,-8.70755055142505e+001°)
6.65273156201568e+003	(4.05558282424018e+001dB,-8.70814966310954e+001°)
6.66806769213448e+003	(4.05358671877136e+001dB,-8.70874722372657e+001°)
6.68343917568440e+003	(4.05159058926897e+001dB,-8.70934323627158e+001°)
6.69884609416351e+003	(4.04959443582139e+001dB,-8.70993770364752e+001°)
6.71428852925777e+003	(4.04759825851912e+001dB,-8.71053062902486e+001°)
6.72976656284142e+003	(4.04560205745005e+001dB,-8.71112201528872e+001°)
6.74528027697746e+003	(4.04360583270297e+001dB,-8.71171186556684e+001°)
6.76082975391805e+003	(4.04160958436578e+001dB,-8.71230018282153e+001°)
6.77641507610498e+003	(4.03961331252481e+001dB,-8.71288696992414e+001°)
6.79203632617007e+003	(4.03761701726819e+001dB,-8.71347223000953e+001°)
6.80769358693563e+003	(4.03562069868265e+001dB,-8.71405596605014e+001°)
6.82338694141491e+003	(4.03362435685264e+001dB,-8.71463818083149e+001°)
6.83911647281250e+003	(4.03162799186571e+001dB,-8.71521887752086e+001°)
6.85488226452482e+003	(4.02963160380585e+001dB,-8.71579805893435e+001°)
6.87068440014052e+003	(4.02763519275835e+001dB,-8.71637572805615e+001°)
6.88652296344096e+003	(4.02563875880799e+001dB,-8.71695188787412e+001°)
6.90239803840061e+003	(4.02364230203776e+001dB,-8.71752654119144e+001°)
6.91830970918755e+003	(4.02164582253193e+001dB,-8.71809969100130e+001°)
6.93425806016387e+003	(4.01964932037382e+001dB,-8.71867134025473e+001°)
6.95024317588615e+003	(4.01765279564583e+001dB,-8.71924149178807e+001°)
6.96626514110586e+003	(4.01565624842996e+001dB,-8.71981014846608e+001°)
6.98232404076988e+003	(4.01365967880870e+001dB,-8.72037731324874e+001°)
6.99841996002090e+003	(4.01166308686274e+001dB,-8.72094298891500e+001°)
7.01455298419787e+003	(4.00966647267465e+001dB,-8.72150717852318e+001°)
7.03072319883649e+003	(4.00766983632357e+001dB,-8.72206988472193e+001°)
7.04693068966962e+003	(4.00567317789071e+001dB,-8.72263111050703e+001°)
7.06317554262776e+003	(4.00367649745544e+001dB,-8.72319085864980e+001°)
7.07945784383952e+003	(4.00167979509790e+001dB,-8.72374913206150e+001°)
7.09577767963202e+003	(3.99968307089593e+001dB,-8.72430593340763e+001°)
7.11213513653142e+003	(3.99768632492987e+001dB,-8.72486126574239e+001°)
7.12853030126332e+003	(3.99568955727682e+001dB,-8.72541513171621e+001°)
7.14496326075325e+003	(3.99369276801543e+001dB,-8.72596753423293e+001°)
7.16143410212714e+003	(3.99169595722251e+001dB,-8.72651847599536e+001°)
7.17794291271173e+003	(3.98969912497596e+001dB,-8.72706795989253e+001°)
7.19448978003510e+003	(3.98770227135199e+001dB,-8.72761598863594e+001°)
7.21107479182710e+003	(3.98570539642703e+001dB,-8.72816256500903e+001°)
7.22769803601980e+003	(3.98370850027725e+001dB,-8.72870769182220e+001°)
7.24435960074799e+003	(3.98171158297861e+001dB,-8.72925137186646e+001°)
7.26105957434964e+003	(3.97971464460596e+001dB,-8.72979360780342e+001°)
7.27779804536632e+003	(3.97771768523411e+001dB,-8.73033440245537e+001°)
7.29457510254377e+003	(3.97572070493748e+001dB,-8.73087375847076e+001°)
7.31139083483225e+003	(3.97372370379064e+001dB,-8.73141167870134e+001°)
7.32824533138711e+003	(3.97172668186736e+001dB,-8.73194816582602e+001°)
7.34513868156921e+003	(3.96972963923965e+001dB,-8.73248322241939e+001°)
7.36207097494542e+003	(3.96773257598245e+001dB,-8.73301685141088e+001°)
7.37904230128907e+003	(3.96573549216785e+001dB,-8.73354905542707e+001°)
7.39605275058043e+003	(3.96373838786758e+001dB,-8.73407983709950e+001°)
7.41310241300722e+003	(3.96174126315394e+001dB,-8.73460919912944e+001°)
7.43019137896505e+003	(3.95974411809842e+001dB,-8.73513714422376e+001°)
7.44731973905793e+003	(3.95774695277239e+001dB,-8.73566367507034e+001°)
7.46448758409870e+003	(3.95574976724667e+001dB,-8.73618879427638e+001°)
7.48169500510957e+003	(3.95375256159198e+001dB,-8.73671250458186e+001°)
